0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174847,1365065,1
0,174847,1365065,1
0,174765,1365077,1
0,174765,1365077,1
0,174645,1365094,2
0,174645,1365094,2
0,174471,1365089,3
0,174471,1365089,3
0,174250,1365085,4
0,174250,1365085,4
0,173975,1365066,6
0,173975,1365066,6
0,173647,1365044,7
0,173647,1365044,7
0,173269,1365007,8
0,173269,1365007,8
0,172834,1365008,9
0,172834,1365008,9
0,172350,1364950,10
0,172350,1364950,10
0,171805,1364947,11
0,171805,1364947,11
0,171210,1364895,13
0,171210,1364895,13
0,170559,1364887,14
0,170559,1364887,14
0,169850,1364863,15
0,169850,1364863,15
0,169087,1364845,16
0,169087,1364845,16
0,168265,1364822,18
0,168265,1364822,18
0,167387,1364799,19
0,167387,1364799,19
0,166453,1364775,20
0,166453,1364775,20
0,165459,1364749,21
0,165459,1364749,21
0,164408,1364722,23
0,164408,1364722,23
0,163301,1364693,24
0,163301,1364693,24
0,162138,1364663,25
0,162138,1364663,25
0,160924,1364593,26
0,160924,1364593,26
0,159649,1364541,28
0,159649,1364541,28
0,158324,1364455,29
0,158324,1364455,29
1,156947,1364348,30
1,156947,1364348,30
1,155526,1364207,31
1,155526,1364207,31
1,154061,1364038,32
1,154061,1364038,32
1,152546,1363900,33
1,152546,1363900,33
1,150987,1363762,34
1,150987,1363762,34
1,149385,1363615,35
1,149385,1363615,35
1,147743,1363460,36
1,147743,1363460,36
1,146057,1363293,37
1,146057,1363293,37
