0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174847,1365065,1
0,174847,1365065,1
0,174750,1365065,2
0,174750,1365065,2
0,174601,1365065,3
0,174601,1365065,3
0,174411,1365080,4
0,174411,1365080,4
0,174181,1365100,5
0,174181,1365100,5
0,173901,1365133,6
0,173901,1365133,6
0,173581,1365138,7
0,173581,1365138,7
0,173233,1365140,7
0,173233,1365140,7
0,172834,1365176,8
0,172834,1365176,8
0,172412,1365225,9
0,172412,1365225,9
0,171960,1365292,9
0,171960,1365292,9
0,171486,1365384,10
0,171486,1365384,10
0,170967,1365424,11
0,170967,1365424,11
0,170404,1365446,12
0,170404,1365446,12
0,169803,1365450,13
0,169803,1365450,13
0,169182,1365506,13
0,169182,1365506,13
0,168537,1365524,14
0,168537,1365524,14
0,167868,1365519,14
0,167868,1365519,14
0,167174,1365493,15
0,167174,1365493,15
0,166459,1365513,15
0,166459,1365513,15
0,165722,1365563,16
0,165722,1365563,16
0,164962,1365635,16
0,164962,1365635,16
0,164175,1365660,17
0,164175,1365660,17
0,163369,1365649,17
0,163369,1365649,17
0,162517,1365684,18
0,162517,1365684,18
0,161641,1365751,19
0,161641,1365751,19
0,160739,1365845,19
0,160739,1365845,19
0,159812,1365964,20
0,159812,1365964,20
0,158856,1366036,21
0,158856,1366036,21
1,157871,1366078,21
1,157871,1366078,21
1,156838,1366133,22
1,156838,1366133,22
1,155757,1366193,23
1,155757,1366193,23
1,154637,1366220,24
1,154637,1366220,24
1,153473,1366227,25
1,153473,1366227,25
1,152258,1366259,26
1,152258,1366259,26
1,150989,1366323,27
1,150989,1366323,27
1,149666,1366389,29
