4096,0,0,7735,8231,0
4096,0,0,7965,8201,0
4096,0,0,7965,8201,0
4096,0,0,8186,8185,0
4096,0,0,8186,8185,0
4096,0,0,8402,8186,0
4096,0,0,8402,8186,0
4096,0,0,8612,8198,0
4096,0,0,8612,8198,0
4096,0,0,8197,8224,0
4096,0,0,8197,8224,0
4096,0,0,7801,8197,0
4096,0,0,7801,8197,0
4096,0,0,8029,8174,0
4096,0,0,8029,8174,0
4096,0,0,8248,8164,0
4096,0,0,8248,8164,0
4096,0,0,8463,8168,0
4096,0,0,8463,8168,0
4096,0,0,8671,8186,0
4096,0,0,8671,8186,0
4096,0,0,8253,8217,0
4096,0,0,8253,8217,0
4096,0,0,7855,8222,0
4096,0,0,7855,8222,0
4096,0,0,8080,8201,0
4096,0,0,8080,8201,0
4096,0,0,8298,8192,0
4096,0,0,8298,8192,0
4096,0,0,8511,8197,0
4096,0,0,8511,8197,0
4096,0,0,8100,8216,0
4096,0,0,8100,8216,0
4096,0,0,7710,8212,0
4096,0,0,7710,8212,0
4096,0,0,7941,8182,0
4096,0,0,7941,8182,0
4096,0,0,8163,8165,0
4096,0,0,8163,8165,0
4096,0,0,8379,8164,0
4096,0,0,8379,8164,0
4096,0,0,8590,8176,0
4096,0,0,8590,8176,0
4096,0,0,8176,8202,0
4096,0,0,8176,8202,0
4096,0,0,7781,8176,0
4096,0,0,7781,8176,0
4096,0,0,8010,8153,0
4096,0,0,8010,8153,0
4096,0,0,8230,8143,0
4096,0,0,8230,8143,0
4096,0,0,8445,8147,0
4096,0,0,8445,8147,0
4096,0,0,8654,8165,0
4096,0,0,8654,8165,0
4096,0,0,8237,8196,0
4096,0,0,8237,8196,0
4096,0,0,7840,8201,0
4096,0,0,7840,8201,0
4096,0,0,8066,8180,0
4096,0,0,8066,8180,0
4096,0,0,8284,8172,0
4096,0,0,8284,8172,0
4096,0,0,8497,8177,0
4096,0,0,8497,8177,0
4096,0,0,8704,8196,0
4096,0,0,8704,8196,0
4096,0,0,8285,8228,0
4096,0,0,8285,8228,0
4096,0,0,7886,8235,0
4096,0,0,7886,8235,0
4096,0,0,8110,8215,0
4096,0,0,8110,8215,0
4096,0,0,8327,8207,0
4096,0,0,8327,8207,0
2423,0,0,8287,8213,0
2423,0,0,8287,8213,0
1945,0,0,8178,8287,0
1945,0,0,8178,8287,0
1945,0,0,8073,8178,0
1945,0,0,8073,8178,0
2184,0,0,8008,8073,0
2184,0,0,8008,8073,0
2184,0,0,7945,8008,0
2184,0,0,7945,8008,0
2184,0,0,7886,7945,0
2184,0,0,7886,7945,0
2184,0,0,7829,7886,0
2184,0,0,7829,7886,0
2184,0,0,7775,7829,0
2184,0,0,7775,7829,0
2184,0,0,7723,7775,0
2184,0,0,7723,7775,0
2184,0,0,7674,7723,0
2184,0,0,7674,7723,0
2184,0,0,7626,7674,0
2184,0,0,7626,7674,0
2184,0,0,7581,7626,0
2184,0,0,7581,7626,0
2184,0,0,7538,7581,0
2184,0,0,7538,7581,0
2184,0,0,7497,7538,0
2184,0,0,7497,7538,0
2184,0,0,7458,7497,0
2184,0,0,7458,7497,0
2423,0,0,7456,7458,0
2423,0,0,7456,7458,0
2662,0,0,7490,7456,0
2662,0,0,7490,7456,0
2662,0,0,7522,7490,0
2662,0,0,7522,7490,0
2901,0,0,7588,7522,0
2901,0,0,7588,7522,0
2901,0,0,7650,7588,0
2901,0,0,7650,7588,0
2901,0,0,7710,7650,0
2901,0,0,7710,7650,0
2901,0,0,7768,7710,0
2901,0,0,7768,7710,0
2901,0,0,7822,7768,0
2901,0,0,7822,7768,0
2901,0,0,7874,7822,0
2901,0,0,7874,7822,0
4096,0,0,8101,7874,0
4096,0,0,8101,7874,0
4096,0,2,7794,7887,1
4096,0,2,7794,7887,1
4096,0,2,7497,7883,2
4096,0,2,7497,7883,2
4096,0,2,7211,7860,3
4096,0,2,7211,7860,3
4096,0,2,6941,7820,4
4096,0,2,6941,7820,4
4096,0,2,6689,7766,5
4096,0,2,6689,7766,5
4096,0,2,6459,7700,6
4096,0,2,6459,7700,6
4096,0,2,6248,7624,8
4096,0,2,6248,7624,8
4096,0,2,6047,7540,9
4096,0,2,6047,7540,9
4096,0,2,5856,7450,10
4096,0,2,5856,7450,10
4096,0,2,5669,7354,11
4096,0,2,5669,7354,11
4096,0,2,5484,7253,13
4096,0,2,5484,7253,13
4096,0,2,5301,7148,14
4096,0,2,5301,7148,14
4096,0,2,5120,7038,15
4096,0,2,5120,7038,15
4096,0,2,4942,6925,16
4096,0,2,4942,6925,16
4096,0,2,4765,6808,18
4096,0,2,4765,6808,18
4096,0,2,4591,6689,19
4096,0,2,4591,6689,19
4096,0,2,4419,6567,20
4096,0,2,4419,6567,20
4096,0,2,4250,6442,21
4096,0,2,4250,6442,21
4096,0,2,4083,6315,23
4096,0,2,4083,6315,23
4096,0,2,3919,6186,24
4096,0,2,3919,6186,24
4096,0,2,3756,6056,25
4096,0,2,3756,6056,25
4096,0,2,3595,5924,26
4096,0,2,3595,5924,26
4096,0,1,3696,5791,28
4096,0,1,3696,5791,28
4096,0,1,3750,5673,29
4096,0,1,3750,5673,29
4096,0,1,3819,5565,30
4096,0,1,3819,5565,30
4096,0,1,3926,5467,31
4096,0,1,3926,5467,31
4096,0,1,4042,5381,32
4096,0,1,4042,5381,32
4096,0,1,4160,5306,33
4096,0,1,4160,5306,33
4096,0,1,4273,5242,34
4096,0,1,4273,5242,34
4096,0,1,4386,5188,35
