0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174847,1365065,1
0,174847,1365065,1
0,174751,1365062,2
0,174751,1365062,2
0,174608,1365047,3
0,174608,1365047,3
0,174418,1365028,4
0,174418,1365028,4
0,174186,1364993,5
0,174186,1364993,5
0,173904,1364956,6
0,173904,1364956,6
0,173566,1364943,7
0,173566,1364943,7
0,173190,1364942,8
0,173190,1364942,8
0,172773,1364946,9
0,172773,1364946,9
0,172331,1364977,9
0,172331,1364977,9
0,171864,1365025,10
0,171864,1365025,10
0,171367,1365098,10
0,171367,1365098,10
0,170816,1365118,12
0,170816,1365118,12
0,170228,1365119,12
0,170228,1365119,12
0,169607,1365116,13
0,169607,1365116,13
0,168962,1365093,14
0,168962,1365093,14
0,168292,1365051,14
0,168292,1365051,14
0,167590,1364984,15
0,167590,1364984,15
0,166836,1364961,16
0,166836,1364961,16
0,166043,1364970,17
0,166043,1364970,17
0,165223,1364996,18
0,165223,1364996,18
0,164375,1365038,18
0,164375,1365038,18
0,163499,1365101,19
0,163499,1365101,19
0,162588,1365189,20
0,162588,1365189,20
0,161629,1365237,21
0,161629,1365237,21
0,160628,1365250,21
0,160628,1365250,21
0,159596,1365245,22
0,159596,1365245,22
0,158528,1365220,23
0,158528,1365220,23
1,157410,1365200,24
1,157410,1365200,24
1,156251,1365229,25
1,156251,1365229,25
1,155050,1365284,26
1,155050,1365284,26
1,153809,1365367,27
1,153809,1365367,27
1,152517,1365445,28
1,152517,1365445,28
1,151173,1365486,29
1,151173,1365486,29
1,149788,1365495,30
1,149788,1365495,30
1,148364,1365482,31
1,148364,1365482,31
1,146900,1365446,32
1,146900,1365446,32
1,145393,1365385,33
1,145393,1365385,33
1,143832,1365348,34
1,143832,1365348,34
1,142224,1365347,35
1,142224,1365347,35
1,140569,1365361,36
1,140569,1365361,36
1,138871,1365395,37
1,138871,1365395,37
1,137120,1365419,38
1,137120,1365419,38
1,135322,1365394,39
1,135322,1365394,39
1,133484,1365330,40
1,133484,1365330,40
1,131608,1365236,41
1,131608,1365236,41
1,129696,1365115,42
1,129696,1365115,42
1,127745,1364962,42
1,127745,1364962,42
1,125745,1364819,44
1,125745,1364819,44
1,123707,1364705,44
1,123707,1364705,44
1,121637,1364609,45
1,121637,1364609,45
1,119533,1364523,46
1,119533,1364523,46
1,117395,1364451,46
1,117395,1364451,46
1,115219,1364399,47
