0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174847,1365065,1
0,174847,1365065,1
0,174750,1365065,2
0,174750,1365065,2
0,174601,1365065,3
0,174601,1365065,3
0,174396,1365055,4
0,174396,1365055,4
0,174143,1365035,5
0,174143,1365035,5
0,173840,1365009,6
0,173840,1365009,6
0,173507,1364961,7
0,173507,1364961,7
0,173133,1364903,8
0,173133,1364903,8
0,172701,1364880,9
0,172701,1364880,9
0,172224,1364865,10
0,172224,1364865,10
0,171722,1364869,11
0,171722,1364869,11
0,171179,1364887,11
0,171179,1364887,11
0,170586,1364897,13
0,170586,1364897,13
0,169955,1364866,13
0,169955,1364866,13
0,169298,1364819,14
0,169298,1364819,14
0,168609,1364747,15
0,168609,1364747,15
0,167868,1364693,16
0,167868,1364693,16
0,167087,1364679,17
0,167087,1364679,17
0,166277,1364684,17
0,166277,1364684,17
0,165432,1364699,18
0,165432,1364699,18
0,164550,1364738,19
0,164550,1364738,19
0,163616,1364753,20
0,163616,1364753,20
0,162641,1364730,21
0,162641,1364730,21
0,161633,1364683,22
0,161633,1364683,22
0,160588,1364615,22
0,160588,1364615,22
0,159491,1364549,24
0,159491,1364549,24
0,158348,1364529,25
0,158348,1364529,25
1,157164,1364541,25
1,157164,1364541,25
1,155939,1364575,26
1,155939,1364575,26
1,154668,1364632,27
1,154668,1364632,27
1,153346,1364641,29
1,153346,1364641,29
1,151980,1364617,30
1,151980,1364617,30
1,150569,1364579,30
1,150569,1364579,30
1,149119,1364518,31
1,149119,1364518,31
1,147625,1364432,32
1,147625,1364432,32
1,146077,1364364,34
1,146077,1364364,34
1,144481,1364335,35
1,144481,1364335,35
1,142839,1364333,36
