2548,0,0,7311,7313,0
2550,0,0,7310,7311,0
2550,0,0,7310,7311,0
2551,0,0,7309,7310,0
2551,0,0,7309,7310,0
2552,0,0,7308,7309,0
2552,0,0,7308,7309,0
2553,0,0,7307,7308,0
2553,0,0,7307,7308,0
2554,0,0,7307,7307,0
2554,0,0,7307,7307,0
2554,0,0,7306,7307,0
2554,0,0,7306,7307,0
2555,0,0,7306,7306,0
2555,0,0,7306,7306,0
2555,0,0,7306,7306,0
2555,0,0,7306,7306,0
2555,0,0,7305,7306,0
2555,0,0,7305,7306,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
2556,0,0,7305,7305,0
4096,0,2,7006,7305,1
4096,0,2,7006,7305,1
4096,0,2,6726,7288,1
4096,0,2,6726,7288,1
4096,0,2,6471,7254,2
4096,0,2,6471,7254,2
4096,0,2,6240,7207,3
4096,0,2,6240,7207,3
4096,0,2,6021,7149,4
4096,0,2,6021,7149,4
4096,0,2,5814,7081,6
4096,0,2,5814,7081,6
4096,0,2,5610,7005,7
4096,0,2,5610,7005,7
4096,0,2,5408,6922,8
4096,0,2,5408,6922,8
4096,0,2,5209,6832,9
4096,0,2,5209,6832,9
4096,0,2,5013,6736,10
4096,0,2,5013,6736,10
4096,0,2,4819,6635,11
4096,0,2,4819,6635,11
4096,0,2,4627,6529,13
4096,0,2,4627,6529,13
4096,0,2,4438,6418,14
4096,0,2,4438,6418,14
4096,0,2,4252,6303,15
4096,0,2,4252,6303,15
4096,0,2,4069,6185,16
4096,0,2,4069,6185,16
4096,0,2,3889,6063,18
4096,0,2,3889,6063,18
4096,0,2,3712,5938,19
4096,0,2,3712,5938,19
4096,0,2,3536,5811,20
4096,0,2,3536,5811,20
4096,0,1,3549,5681,21
4096,0,1,3549,5681,21
4096,0,1,3604,5561,23
4096,0,1,3604,5561,23
4096,0,1,3662,5451,24
4096,0,1,3662,5451,24
4096,0,1,3718,5351,25
4096,0,1,3718,5351,25
4096,0,1,3772,5260,26
4096,0,1,3772,5260,26
4096,0,1,3814,5177,28
4096,0,1,3814,5177,28
4096,0,1,3875,5101,29
4096,0,1,3875,5101,29
4096,0,1,3932,5033,30
4096,0,1,3932,5033,30
4096,0,1,4003,4972,31
4096,0,1,4003,4972,31
4096,0,1,4088,4918,32
4096,0,1,4088,4918,32
4096,0,1,4195,4872,33
4096,0,1,4195,4872,33
4096,0,1,4316,4835,34
4096,0,1,4316,4835,34
4096,0,1,4439,4807,35
4096,0,1,4439,4807,35
4096,0,1,4567,4787,36
4096,0,1,4567,4787,36
4096,0,1,4675,4776,37
4096,0,1,4675,4776,37
4096,0,1,4792,4771,38
4096,0,1,4792,4771,38
4096,0,1,4908,4772,39
4096,0,1,4908,4772,39
4096,0,1,5038,4780,39
4096,0,1,5038,4780,39
4096,0,1,5142,4794,40
4096,0,1,5142,4794,40
4096,0,1,5257,4813,41
4096,0,1,5257,4813,41
4096,0,1,5369,4838,42
4096,0,1,5369,4838,42
4096,0,1,5483,4868,43
4096,0,1,5483,4868,43
4096,0,1,5595,4903,44
4096,0,1,5595,4903,44
4096,0,1,5710,4942,45
4096,0,1,5710,4942,45
4096,0,1,5822,4985,46
4096,0,1,5822,4985,46
4096,0,1,5933,5032,47
4096,0,1,5933,5032,47
4096,0,1,6055,5083,47
4096,0,1,6055,5083,47
4096,0,1,6157,5138,48
4096,0,1,6157,5138,48
4096,0,1,6262,5196,49
4096,0,1,6262,5196,49
4096,0,1,6364,5257,50
4096,0,1,6364,5257,50
4096,0,1,6468,5321,51
4096,0,1,6468,5321,51
4096,0,1,6579,5387,52
4096,0,1,6579,5387,52
4096,0,1,6676,5456,53
4096,0,1,6676,5456,53
4096,0,1,6763,5527,53
4096,0,1,6763,5527,53
4096,0,1,6856,5599,54
4096,0,1,6856,5599,54
4096,0,1,6940,5673,55
4096,0,1,6940,5673,55
4096,0,1,7028,5747,56
4096,0,1,7028,5747,56
4096,0,1,7111,5823,56
4096,0,1,7111,5823,56
4096,0,1,7195,5899,57
4096,0,1,7195,5899,57
4096,0,1,7275,5976,58
4096,0,1,7275,5976,58
4096,0,1,7364,6054,58
4096,0,1,7364,6054,58
4096,0,3,7437,6133,59
4096,0,3,7437,6133,59
4096,0,3,6764,6212,59
4096,0,3,6764,6212,59
4096,0,3,6134,6764,60
4096,0,3,6134,6764,60
4096,0,3,5544,6359,60
4096,0,3,5544,6359,60
4096,0,3,4992,5978,60
4096,0,3,4992,5978,60
4096,0,1,4488,5620,61
4096,0,1,4488,5620,61
4096,0,1,4589,5283,61
4096,0,1,4589,5283,61
4096,0,1,4660,5245,62
4096,0,1,4660,5245,62
4096,0,1,4699,5213,63
4096,0,1,4699,5213,63
4096,0,1,4751,5184,63
4096,0,1,4751,5184,63
4096,0,1,4799,5160,64
4096,0,1,4799,5160,64
4096,0,1,4848,5140,65
4096,0,1,4848,5140,65
4096,0,1,4890,5124,65
4096,0,1,4890,5124,65
4096,0,1,4948,5111,66
4096,0,1,4948,5111,66
4096,0,1,4999,5102,67
4096,0,1,4999,5102,67
4096,0,1,5045,5097,68
4096,0,1,5045,5097,68
4096,0,1,5100,5095,68
4096,0,1,5100,5095,68
4096,0,1,5154,5095,69
4096,0,1,5154,5095,69
4096,0,1,5207,5098,70
4096,0,1,5207,5098,70
4096,0,1,5262,5104,70
4096,0,1,5262,5104,70
4096,0,1,5312,5113,71
4096,0,1,5312,5113,71
4096,0,1,5360,5124,72
4096,0,1,5360,5124,72
4096,0,1,5409,5137,72
4096,0,1,5409,5137,72
4096,0,1,5462,5152,73
4096,0,1,5462,5152,73
4096,0,1,5513,5169,74
4096,0,1,5513,5169,74
4096,0,1,5562,5188,74
4096,0,1,5562,5188,74
4096,0,1,5612,5209,75
4096,0,1,5612,5209,75
4096,0,1,5660,5231,76
4096,0,1,5660,5231,76
4096,0,1,5706,5255,76
4096,0,1,5706,5255,76
4096,0,1,5752,5280,77
4096,0,1,5752,5280,77
4096,0,1,5805,5307,78
4096,0,1,5805,5307,78
4096,0,1,5854,5335,78
4096,0,1,5854,5335,78
4096,0,1,5904,5364,79
4096,0,1,5904,5364,79
4096,0,1,5947,5395,79
