866809,21302
871069,21139
875354,20973
879663,20804
883997,20634
888354,20463
892735,20291
897140,20118
901567,19944
906018,19769
910493,19594
914991,19418
919511,19243
924054,19067
928613,18891
933183,18715
937764,18541
942356,18368
946959,18199
951579,18038
956222,17879
960888,17723
965577,17576
970289,17432
975023,17297
979780,17168
984559,17044
989361,16926
994186,16816
999033,16712
1003902,16612
1008794,16514
1013709,16418
1018646,16327
1023605,16237
1028586,16149
1033589,16064
1038614,15982
1043661,15903
1048730,15827
1053820,15756
1058932,15687
1064066,15621
1069222,15556
1074400,15494
1079599,15434
1084820,15375
1090063,15317
1095327,15259
1100613,15202
1105921,15147
1111250,15096
1116601,15047
1121973,15001
1127367,14957
1132782,14913
1138219,14869
1143678,14825
1149158,14781
1154659,14738
1160181,14696
1165727,14657
1171285,14621
1176840,14587
1182381,14555
1187906,14525
1193412,14495
1198887,14466
1204358,14437
1209832,14408
1215316,14380
1220811,14352
1226322,14324
1231856,14296
1237402,14268
1242947,14241
1248478,14215
1253991,14191
1259487,14169
1264950,14149
1270409,14130
1275872,14111
1281344,14092
1286827,14073
1292326,14054
1297846,14035
1303390,14016
1308947,13997
1314502,13978
1320042,13959
1325565,13942
1331070,13926
1336546,13913
1342017,13902
1347492,13891
1352977,13880
1358472,13870
1363983,13860
1369517,13850
1375064,13840
1380609,13830
1386141,13820
1391655,13810
1397151,13800
1402616,13790
1408076,13780
1413541,13770
1419014,13760
1424498,13750
1429999,13740
1435521,13730
1441067,13720
1446626,13710
1452183,13700
1457725,13690
1463250,13680
1468757,13670
1474235,13660
1479708,13650
1485185,13640
1490672,13630
1496170,13621
1501684,13612
1507221,13603
1512771,13594
1518319,13585
1523853,13576
1529370,13567
1534869,13558
1540336,13549
1545798,13540
1551265,13531
1556741,13522
1562228,13513
1567731,13504
1573255,13495
1578803,13486
1584364,13477
1589923,13469
1595467,13461
1600994,13453
1606502,13445
1612009,13437
1617517,13430
1623015,13423
1628484,13416
1633951,13409
1639422,13402
1644902,13395
1650393,13389
1655900,13383
1661430,13377
1666972,13371
1672513,13365
1678039,13359
1683548,13353
1689039,13347
1694499,13341
1699954,13335
1705413,13329
1710882,13324
1716362,13319
1721858,13314
1727375,13309
1732916,13304
1738470,13299
1744022,13294
1749559,13289
1755079,13284
1760580,13279
1766053,13274
1771521,13269
1776993,13264
1782475,13259
1787968,13254
1793477,13249
1799008,13244
1804552,13239
1810094,13234
1815621,13229
1821131,13224
1826623,13219
1832087,13214
1837547,13209
1843011,13204
1848485,13199
1853969,13194
1859469,13189
1864990,13184
1870536,13179
1876094,13174
1881651,13169
1887195,13164
1892721,13159
1898228,13154
1903733,13149
1909240,13144
1914738,13139
1920220,13134
1925685,13129
1931118,13124
1936548,13119
1941982,13114
1947426,13109
1952878,13071
1958347,13036
1963837,13003
1969349,12971
1974887,12941
1980438,12902
1985987,12863
1991522,12815
1997039,12761
2002537,12694
2008007,12618
2013472,12530
2018941,12426
2024414,12302
2029896,12172
2035397,12011
2040920,11828
2046466,11609
2052026,11366
2057580,11072
2063120,10760
2068639,10399
2074138,10008
2079631,9570
2085124,9107
2090605,8622
2096073,8093
2101536,7542
2106993,6972
2112446,6336
2117900,5634
2123362,4865
2128838,4029
2134314,3121
2139779,2155
2145217,1120
2150628,31
2156005,-1130
2161343,-2329
2166661,-3603
2171970,-4936
2177275,-6324
2182576,-7770
2187873,-9283
2193170,-10873
2198462,-12527
2203732,-14244
2208965,-16026
2214163,-17856
2219324,-19737
2224447,-21667
2229548,-23625
2234623,-25656
2239687,-27744
2244728,-29911
2249755,-32151
2254771,-34470
2259772,-36852
2264743,-39293
2269668,-41798
2274554,-44342
2279386,-46949
2284177,-49570
2288928,-52254
2293672,-54964
2298400,-57726
2303121,-60525
2307837,-63369
2312557,-66254
2317274,-69175
2321975,-72125
2326652,-75092
2331305,-78069
2335936,-81053
2340566,-84041
2345188,-87034
2349803,-90021
2354418,-93013
2359035,-95998
2363641,-98981
2368226,-101943
2372815,-104908
2377427,-107863
2382052,-110823
2386713,-113751
2391402,-116686
2396108,-119604
2400824,-122463
2405544,-125281
2410262,-128080
2414979,-130865
2419698,-133640
2424419,-136408
2429138,-139175
2433905,-141872
2438714,-144516
2443561,-147110
2448449,-149662
2453396,-152148
2458383,-154570
2463394,-156932
2468421,-159222
2473458,-161442
2478505,-163590
2483552,-165661
2488612,-167680
2493700,-169629
2498815,-171525
2503968,-173338
2509155,-175096
2514390,-176774
2519667,-178374
2524986,-179904
2530335,-181358
2535697,-182744
2541061,-184051
2546423,-185283
2551782,-186438
2557127,-187524
2562475,-188542
2567838,-189482
2573218,-190375
2578622,-191152
2584052,-191836
2589505,-192444
2594983,-192974
2600486,-193434
2606018,-193826
2611563,-194148
2617107,-194404
2622637,-194584
2628150,-194676
2633649,-194736
2639097,-194666
2644540,-194516
2649983,-194274
2655428,-193966
2660878,-193601
2666340,-193176
2671813,-192680
2677301,-192121
2682800,-191488
2688306,-190794
2693795,-190014
2699270,-189166
2704715,-188246
2710123,-187246
2715483,-186178
2720817,-185035
2726140,-183835
2731457,-182572
2736764,-181235
2742068,-179835
2747368,-178351
2752669,-176802
2757958,-175140
2763245,-173429
2768489,-171612
2773677,-169708
2778819,-167739
2783917,-165710
2788971,-163643
2793991,-161521
2798991,-159345
2803966,-157098
2808928,-154799
2813859,-152408
2818783,-149962
2823683,-147417
2828563,-144781
2833410,-142076
2838214,-139309
2842969,-136490
2847676,-133625
2852345,-130732
2856952,-127796
2861525,-124823
2866059,-121788
2870563,-118694
2875031,-115536
2879478,-112312
2883889,-109009
2888260,-105629
2892597,-102194
2896892,-98713
2901136,-95193
2905324,-91636
2909465,-88048
2913549,-84438
2917583,-80786
2921576,-77084
2925526,-73321
2929410,-69481
2933256,-65582
2937063,-61622
2940839,-57608
2944583,-53534
2948288,-49410
2951942,-45247
2955534,-41051
2959060,-36822
2962535,-32575
2965914,-28293
2969244,-23977
2972506,-19604
2975708,-15180
2978861,-10712
2981964,-6193
2985019,-1620
2988024,3007
2990981,7690
2993876,12422
2996692,17192
2999438,21986
3002106,26801
3004687,31639
3007187,36481
3009615,41349
3012003,46240
3014326,51169
3016581,56137
3018777,61144
3020917,66195
3022982,71296
3024964,76447
3026906,81640
3028735,86882
3030461,92148
3032108,97418
3033682,102689
3035179,107961
3036620,113218
3037989,118483
3039307,123763
3040564,129065
3041740,134393
3042878,139744
3043912,145135
3044865,150561
3045732,156015
3046531,161498
3047260,167001
3047917,172508
3048502,178018
3049013,183519
3049450,189008
3049827,194471
3050103,199929
3050343,205391
3050472,210864
3050516,216345
3050481,221837
3050377,227345
3050201,232870
3049955,238413
3049640,243963
3049250,249502
3048789,255029
3048239,260529
3047618,266004
3046929,271435
3046149,276848
3045297,282254
3044380,287657
3043384,293054
3042308,298448
3041156,303843
3039923,309240
3038614,314628
3037230,319991
3035752,325320
3034216,330619
3032601,335869
3030908,341056
3029141,346211
3027300,351339
3025403,356456
3023422,361546
3021368,366620
3019232,371679
3017017,376720
3014721,381746
3012335,386753
3009872,391736
3007333,396673
3004725,401550
3002053,406367
2999322,411127
2996548,415826
2993716,420479
2990825,425097
2987875,429687
2984853,434237
2981760,438755
2978592,443242
2975344,447697
2972017,452118
2968623,456497
2965174,460826
2961677,465095
2958139,469305
2954558,473450
2950946,477530
2947290,481558
2943584,485543
2939819,489481
2935994,493372
2932105,497220
2928158,501036
2924142,504802
2920071,508540
2915931,512229
2911749,515890
2907523,519491
2903267,523032
2898996,526527
2894693,529947
2890389,533318
2886058,536651
2881681,539925
2877281,543182
2872836,546391
2868359,549581
2863834,552738
2859273,555884
2854678,559001
2850061,562078
2845429,565105
2840800,568105
2836155,571072
2831511,574039
2826863,576988
2822206,579895
2817546,582739
2812869,585549
2808174,588343
2803442,591094
2798689,593836
2793906,596561
2789088,599274
2784250,601983
2779398,604666
2774546,607324
2769694,609949
2764852,612558
2760004,615158
2755140,617735
2750278,620301
2745436,622846
2740584,625372
2735728,627895
2730860,630417
2725978,632939
2721074,635460
2716143,637984
2711198,640512
2706251,643039
2701315,645559
2696391,648071
2691481,650575
2686580,653098
2681674,655620
2676773,658137
2671870,660654
2666963,663171
2662062,665685
2657160,668200
2652260,670725
2647367,673249
2642478,675784
2637588,678324
2632713,680879
2627840,683439
2622977,686024
2618124,688614
2613285,691230
2608449,693858
2603638,696515
2598857,699173
2594096,701863
2589344,704582
2584595,707329
2579858,710120
2575124,712950
2570390,715830
2565672,718759
2560972,721718
2556315,724718
2551694,727745
2547117,730807
2542569,733912
2538056,737069
2533576,740261
2529158,743488
2524778,746763
2520434,750092
2516115,753469
2511833,756908
2507580,760408
2503357,763976
2499170,767606
2495031,771287
2490956,775016
2486944,778786
2482987,782587
2479108,786424
2475282,790300
2471495,794219
2467759,798199
2464080,802243
2460470,806365
2456897,810548
2453397,814820
2449964,819171
2446601,823579
2443311,828032
2440138,832542
2437026,837073
2433994,841627
2431088,846202
2428263,850814
2425496,855458
2422804,860148
2420135,864863
2417528,869627
2414998,874443
2412539,879311
2410146,884226
2407799,889186
2405518,894193
2403293,899238
2401141,904330
2399066,909457
2397077,914605
2395175,919773
2393360,924951
2391632,930136
2389980,935311
2388412,940501
2386911,945711
2385480,950946
2384115,956206
2382829,961497
2381616,966821
2380474,972180
2379413,977572
2378429,982996
2377520,988451
2376693,993937
2375940,999443
2375270,1004952
2374672,1010452
2374144,1015939
2373681,1021411
2373277,1026857
2372927,1032298
2372623,1037745
2372370,1043201
2372157,1048669
2371996,1054153
2371869,1059657
2371786,1065182
2371734,1070732
2371720,1076295
2371736,1081855
2371785,1087400
2371860,1092927
2371957,1098435
2372076,1103940
2372211,1109446
2372364,1114942
2372537,1120409
2372725,1125871
2372923,1131337
2373137,1136811
2373357,1142296
2373587,1147796
2373828,1153317
2374081,1158861
2374340,1164418
2374607,1169973
2374876,1175513
2375146,1181036
2375417,1186541
2375689,1192044
2375962,1197548
2376225,1203043
2376488,1208509
2376747,1213972
2377001,1219439
2377254,1224915
2377494,1230402
