0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
4096,0,756,600,0
4096,0,756,600,0
4096,0,911,609,0
4096,0,911,609,0
4096,0,1065,626,0
4096,0,1065,626,0
4096,0,1221,651,0
4096,0,1221,651,0
4096,0,1386,683,0
4096,0,1386,683,0
4096,0,1560,722,0
4096,0,1560,722,0
4096,0,1744,769,0
4096,0,1744,769,0
4096,0,1941,823,0
4096,0,1941,823,0
4096,0,2152,885,0
4096,0,2152,885,0
4096,0,2392,954,0
4096,0,2392,954,0
4096,0,2671,1032,0
4096,0,2671,1032,0
4096,0,2982,1121,0
4096,0,2982,1121,0
4096,0,3318,1221,0
4096,0,3318,1221,0
4096,0,3659,1333,0
4096,0,3659,1333,0
4096,0,4001,1457,0
4096,0,4001,1457,0
4096,0,4341,1592,0
4096,0,4341,1592,0
4096,0,4677,1738,0
4096,0,4677,1738,0
4096,0,5009,1893,0
4096,0,5009,1893,0
4096,0,5340,2058,0
4096,0,5340,2058,0
4096,0,5670,2232,0
4096,0,5670,2232,0
4096,0,5999,2415,0
4096,0,5999,2415,0
4096,0,6329,2607,0
4096,0,6329,2607,0
4096,0,6646,2807,0
4096,0,6646,2807,0
4096,0,6944,3015,0
4096,0,6944,3015,0
4096,0,7219,3230,0
4096,0,7219,3230,0
4096,0,7480,3451,0
4096,0,7480,3451,0
4096,0,7728,3676,0
4096,0,7728,3676,0
4096,0,7969,3906,0
4096,0,7969,3906,0
4096,0,8204,4139,0
4096,0,8204,4139,0
4096,0,8435,4376,0
4096,0,8435,4376,0
4096,0,8664,4616,0
4096,0,8664,4616,0
4096,0,8112,4859,0
4096,0,8112,4859,0
4096,0,7596,5057,0
4096,0,7596,5057,0
4096,0,7858,5210,0
4096,0,7858,5210,0
4096,0,8110,5367,0
4096,0,8110,5367,0
4096,0,8355,5532,0
4096,0,8355,5532,0
4096,0,8594,5704,0
4096,0,8594,5704,0
4096,2,7467,5883,1
4096,2,7467,5883,1
4096,2,7159,5985,2
4096,2,7159,5985,2
4096,2,6870,6056,3
4096,2,6870,6056,3
4096,2,6603,6105,4
4096,2,6603,6105,4
4096,2,6362,6134,5
4096,2,6362,6134,5
4096,2,6137,6147,7
4096,2,6137,6147,7
4096,2,5925,6147,8
4096,2,5925,6147,8
4096,2,5720,6134,9
4096,2,5720,6134,9
4096,2,5517,6110,11
4096,2,5517,6110,11
4096,2,5316,6075,12
4096,2,5316,6075,12
4096,2,5118,6031,13
4096,2,5118,6031,13
4096,2,4922,5978,14
4096,2,4922,5978,14
4096,2,4728,5917,16
4096,2,4728,5917,16
4096,2,4536,5849,17
4096,2,4536,5849,17
4096,2,4347,5774,18
4096,2,4347,5774,18
4096,2,4161,5692,19
4096,2,4161,5692,19
4096,2,3978,5605,21
4096,2,3978,5605,21
4096,2,3798,5512,22
4096,2,3798,5512,22
4096,2,3619,5415,23
4096,2,3619,5415,23
4096,1,3595,5313,25
4096,1,3595,5313,25
4096,1,3649,5216,26
4096,1,3649,5216,26
4096,1,3704,5129,27
4096,1,3704,5129,27
4096,1,3761,5050,28
4096,1,3761,5050,28
4096,1,3826,4978,29
4096,1,3826,4978,29
4096,1,3901,4914,31
4096,1,3901,4914,31
4096,1,4021,4858,32
4096,1,4021,4858,32
4096,1,4145,4812,33
4096,1,4145,4812,33
4096,1,4270,4776,34
4096,1,4270,4776,34
4096,1,4389,4749,34
4096,1,4389,4749,34
4096,1,4510,4730,35
4096,1,4510,4730,35
4096,1,4640,4719,36
4096,1,4640,4719,36
4096,1,4748,4716,37
4096,1,4748,4716,37
4096,1,4863,4718,38
4096,1,4863,4718,38
4096,1,4995,4726,39
4096,1,4995,4726,39
4096,1,5097,4741,40
4096,1,5097,4741,40
4096,1,5211,4761,41
4096,1,5211,4761,41
4096,1,5325,4786,42
4096,1,5325,4786,42
4096,1,5441,4816,43
4096,1,5441,4816,43
4096,1,5551,4851,44
4096,1,5551,4851,44
4096,1,5663,4890,45
4096,1,5663,4890,45
4096,1,5776,4934,45
4096,1,5776,4934,45
4096,1,5888,4982,46
4096,1,5888,4982,46
4096,1,6008,5033,47
4096,1,6008,5033,47
4096,1,6113,5088,48
4096,1,6113,5088,48
4096,1,6221,5146,49
4096,1,6221,5146,49
4096,1,6324,5207,50
4096,1,6324,5207,50
4096,1,6430,5271,51
4096,1,6430,5271,51
4096,1,6530,5338,51
4096,1,6530,5338,51
4096,1,6631,5407,52
4096,1,6631,5407,52
4096,1,6728,5478,53
4096,1,6728,5478,53
4096,1,6819,5551,54
4096,1,6819,5551,54
4096,1,6910,5625,55
4096,1,6910,5625,55
4096,1,7007,5700,55
4096,1,7007,5700,55
4096,1,7087,5777,56
4096,1,7087,5777,56
4096,1,7171,5854,57
4096,1,7171,5854,57
4096,1,7254,5932,57
4096,1,7254,5932,57
4096,1,7344,6011,58
4096,1,7344,6011,58
4096,3,7418,6091,59
4096,3,7418,6091,59
4096,3,6746,6171,59
4096,3,6746,6171,59
4096,3,6117,6746,60
4096,3,6117,6746,60
4096,3,5528,6342,60
4096,3,5528,6342,60
4096,3,4977,5962,60
4096,3,4977,5962,60
4096,1,4476,5605,61
4096,1,4476,5605,61
4096,1,4589,5269,61
4096,1,4589,5269,61
4096,1,4643,5232,62
4096,1,4643,5232,62
4096,1,4696,5199,63
4096,1,4696,5199,63
4096,1,4750,5171,63
4096,1,4750,5171,63
4096,1,4802,5148,64
4096,1,4802,5148,64
4096,1,4856,5129,65
4096,1,4856,5129,65
4096,1,4908,5114,66
4096,1,4908,5114,66
4096,1,4960,5103,66
4096,1,4960,5103,66
4096,1,5011,5096,67
4096,1,5011,5096,67
4096,1,5066,5092,68
4096,1,5066,5092,68
4096,1,5119,5091,68
4096,1,5119,5091,68
4096,1,5170,5092,69
4096,1,5170,5092,69
4096,1,5218,5096,70
4096,1,5218,5096,70
4096,1,5271,5102,70
4096,1,5271,5102,70
4096,1,5317,5111,71
4096,1,5317,5111,71
4096,1,5369,5122,72
4096,1,5369,5122,72
4096,1,5421,5136,73
4096,1,5421,5136,73
4096,1,5476,5152,73
4096,1,5476,5152,73
4096,1,5524,5170,74
4096,1,5524,5170,74
4096,1,5576,5190,75
4096,1,5576,5190,75
4096,1,5630,5212,75
4096,1,5630,5212,75
4096,1,5676,5235,76
4096,1,5676,5235,76
4096,1,5730,5260,77
4096,1,5730,5260,77
4096,1,5779,5286,77
4096,1,5779,5286,77
4096,1,5828,5314,78
4096,1,5828,5314,78
4096,1,5882,5343,79
4096,1,5882,5343,79
4096,1,5927,5373,79
4096,1,5927,5373,79
4096,1,5981,5404,80
4096,1,5981,5404,80
0,1,5785,5437,80
0,1,5785,5437,80
0,1,5355,5785,78
0,1,5355,5785,78
0,1,5057,5438,76
0,1,5057,5438,76
0,1,4699,5112,74
0,1,4699,5112,74
0,1,4431,4806,72
0,1,4431,4806,72
0,1,4232,4518,71
0,1,4232,4518,71
0,1,4130,4247,69
0,1,4130,4247,69
0,1,4147,4130,67
0,1,4147,4130,67
0,1,4048,4147,65
0,1,4048,4147,65
0,1,3870,4048,63
0,1,3870,4048,63
0,1,3778,3870,62
0,1,3778,3870,62
0,3,3635,3778,60
0,3,3635,3778,60
0,3,4220,3635,57
0,3,4220,3635,57
0,3,4796,3670,55
0,3,4796,3670,55
0,3,5363,3734,53
0,3,5363,3734,53
0,1,5483,3825,52
0,1,5483,3825,52
0,1,5169,3916,52
0,1,5169,3916,52
0,1,4969,5169,50
0,1,4969,5169,50
0,1,4854,4969,48
0,1,4854,4969,48
0,1,4716,4854,45
0,1,4716,4854,45
0,1,4551,4716,43
0,1,4551,4716,43
0,1,4343,4551,42
0,1,4343,4551,42
0,1,4130,4343,42
0,1,4130,4343,42
0,1,3997,4130,39
0,1,3997,4130,39
0,1,3935,3997,37
0,1,3935,3997,37
0,1,3806,3935,35
0,1,3806,3935,35
0,1,3625,3806,34
0,1,3625,3806,34
0,1,3391,3625,32
0,1,3391,3625,32
0,1,3258,3408,30
0,1,3258,3408,30
0,1,3117,3258,28
0,1,3117,3258,28
0,1,2904,3117,27
0,1,2904,3117,27
0,1,2694,2931,25
0,1,2694,2931,25
0,1,2594,2756,23
0,1,2594,2756,23
0,1,2452,2594,21
0,1,2452,2594,21
0,1,2230,2452,20
0,1,2230,2452,20
0,1,1981,2305,18
0,1,1981,2305,18
0,1,1890,2167,16
0,1,1890,2167,16
0,1,1726,2038,14
0,1,1726,2038,14
0,1,1400,1916,13
0,1,1400,1916,13
0,1,1132,1802,11
0,1,1132,1802,11
0,1,1093,1694,9
0,1,1093,1694,9
0,1,919,1593,7
0,1,919,1593,7
0,1,599,1498,6
0,1,599,1498,6
0,0,600,1409,4
0,0,600,1409,4
0,0,600,1325,2
0,0,600,1325,2
0,0,600,1246,0
0,0,600,1246,0
0,0,600,1172,0
0,0,600,1172,0
0,0,600,1102,0
0,0,600,1102,0
0,0,600,1036,0
0,0,600,1036,0
0,0,600,974,0
0,0,600,974,0
0,0,600,916,0
0,0,600,916,0
0,0,600,862,0
0,0,600,862,0
0,0,600,811,0
0,0,600,811,0
0,0,600,763,0
0,0,600,763,0
0,0,600,718,0
0,0,600,718,0
0,0,600,675,0
0,0,600,675,0
0,0,600,635,0
0,0,600,635,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
0,0,600,600,0
4096,0,756,600,0
4096,0,756,600,0
4096,0,911,609,0
4096,0,911,609,0
4096,0,1065,626,0
4096,0,1065,626,0
4096,0,1221,651,0
4096,0,1221,651,0
4096,0,1386,683,0
4096,0,1386,683,0
4096,0,1560,722,0
4096,0,1560,722,0
4096,0,1744,769,0
4096,0,1744,769,0
4096,0,1941,823,0
4096,0,1941,823,0
4096,0,2152,885,0
4096,0,2152,885,0
4096,0,2392,954,0
4096,0,2392,954,0
4096,0,2671,1032,0
4096,0,2671,1032,0
4096,2,2402,1121,1
4096,2,2402,1121,1
4096,2,2106,1189,2
4096,2,2106,1189,2
4096,2,1764,1237,3
4096,2,1764,1237,3
4096,2,1389,1264,4
4096,2,1389,1264,4
4096,1,1055,1269,5
4096,1,1055,1269,5
4096,1,935,1256,7
4096,1,935,1256,7
4096,1,942,1238,7
4096,1,942,1238,7
4096,1,1009,1222,8
4096,1,1009,1222,8
4096,1,1065,1211,8
4096,1,1065,1211,8
4096,1,1123,1203,9
4096,1,1123,1203,9
4096,1,1180,1199,9
4096,1,1180,1199,9
4096,1,1237,1199,10
4096,1,1237,1199,10
4096,1,1298,1201,10
4096,1,1298,1201,10
4096,1,1357,1206,11
4096,1,1357,1206,11
4096,1,1424,1214,11
4096,1,1424,1214,11
4096,1,1479,1225,12
4096,1,1479,1225,12
4096,1,1545,1239,12
4096,1,1545,1239,12
4096,1,1610,1256,13
4096,1,1610,1256,13
4096,1,1678,1275,13
4096,1,1678,1275,13
4096,1,1746,1297,14
4096,1,1746,1297,14
4096,1,1817,1322,14
4096,1,1817,1322,14
4096,1,1889,1349,15
4096,1,1889,1349,15
4096,1,1965,1379,15
4096,1,1965,1379,15
4096,1,2040,1411,16
4096,1,2040,1411,16
4096,1,2121,1445,17
4096,1,2121,1445,17
4096,1,2206,1482,17
4096,1,2206,1482,17
4096,1,2297,1521,18
4096,1,2297,1521,18
4096,1,2393,1563,19
4096,1,2393,1563,19
4096,1,2496,1608,20
4096,1,2496,1608,20
4096,1,2608,1656,21
4096,1,2608,1656,21
4096,1,2717,1708,21
4096,1,2717,1708,21
4096,1,2831,1763,22
4096,1,2831,1763,22
4096,1,2940,1821,23
4096,1,2940,1821,23
4096,1,3066,1881,24
4096,1,3066,1881,24
4096,1,3184,1945,25
4096,1,3184,1945,25
4096,1,3293,2012,26
4096,1,3293,2012,26
4096,1,3419,2081,27
4096,1,3419,2081,27
4096,1,3536,2153,28
4096,1,3536,2153,28
4096,1,3653,2227,29
4096,1,3653,2227,29
4096,1,3769,2304,30
4096,1,3769,2304,30
4096,1,3878,2382,31
4096,1,3878,2382,31
4096,1,3999,2462,31
4096,1,3999,2462,31
4096,1,4114,2545,32
4096,1,4114,2545,32
4096,1,4228,2629,33
4096,1,4228,2629,33
4096,1,4340,2715,34
4096,1,4340,2715,34
4096,1,4454,2802,35
4096,1,4454,2802,35
4096,1,4564,2891,36
4096,1,4564,2891,36
4096,1,4676,2981,37
4096,1,4676,2981,37
4096,1,4786,3072,38
4096,1,4786,3072,38
4096,1,4897,3165,39
4096,1,4897,3165,39
4096,1,5008,3259,39
4096,1,5008,3259,39
4096,1,5118,3354,40
4096,1,5118,3354,40
4096,1,5229,3450,41
4096,1,5229,3450,41
4096,1,5338,3547,42
4096,1,5338,3547,42
4096,1,5448,3645,43
4096,1,5448,3645,43
4096,1,5556,3744,44
4096,1,5556,3744,44
4096,1,5666,3844,45
4096,1,5666,3844,45
4096,1,5775,3944,45
4096,1,5775,3944,45
4096,1,5884,4045,46
4096,1,5884,4045,46
4096,1,5992,4147,47
4096,1,5992,4147,47
4096,1,6094,4250,48
4096,1,6094,4250,48
4096,1,6204,4353,49
4096,1,6204,4353,49
4096,1,6309,4457,50
4096,1,6309,4457,50
4096,1,6411,4561,51
4096,1,6411,4561,51
4096,1,6512,4666,51
4096,1,6512,4666,51
4096,1,6611,4771,52
4096,1,6611,4771,52
4096,1,6707,4876,53
4096,1,6707,4876,53
4096,1,6801,4981,54
4096,1,6801,4981,54
4096,1,6890,5086,54
4096,1,6890,5086,54
4096,1,6976,5191,55
4096,1,6976,5191,55
4096,1,7062,5295,56
4096,1,7062,5295,56
4096,1,7158,5398,57
4096,1,7158,5398,57
4096,1,7234,5501,57
4096,1,7234,5501,57
4096,1,7315,5603,58
4096,1,7315,5603,58
4096,3,7393,5705,59
4096,3,7393,5705,59
4096,3,6723,5806,59
4096,3,6723,5806,59
4096,3,6096,6723,59
4096,3,6096,6723,59
4096,3,5508,6320,60
4096,3,5508,6320,60
4096,3,4958,5941,60
4096,3,4958,5941,60
4096,1,4464,5585,61
4096,1,4464,5585,61
4096,1,4568,5250,61
4096,1,4568,5250,61
4096,1,4641,5212,62
4096,1,4641,5212,62
4096,1,4685,5180,63
4096,1,4685,5180,63
4096,1,4740,5153,63
4096,1,4740,5153,63
4096,1,4791,5130,64
4096,1,4791,5130,64
4096,1,4841,5112,65
4096,1,4841,5112,65
4096,1,4896,5097,65
4096,1,4896,5097,65
4096,1,4952,5086,66
4096,1,4952,5086,66
4096,1,5002,5079,67
4096,1,5002,5079,67
4096,1,5045,5075,68
4096,1,5045,5075,68
4096,1,5099,5074,68
4096,1,5099,5074,68
4096,1,5155,5075,69
4096,1,5155,5075,69
4096,1,5208,5079,70
4096,1,5208,5079,70
4096,1,5259,5086,70
4096,1,5259,5086,70
4096,1,5309,5095,71
4096,1,5309,5095,71
4096,1,5361,5107,72
4096,1,5361,5107,72
4096,1,5416,5121,72
4096,1,5416,5121,72
4096,1,5464,5137,73
4096,1,5464,5137,73
4096,1,5512,5155,74
4096,1,5512,5155,74
4096,1,5564,5175,74
4096,1,5564,5175,74
4096,1,5619,5197,75
4096,1,5619,5197,75
4096,1,5666,5221,76
4096,1,5666,5221,76
4096,1,5715,5246,77
4096,1,5715,5246,77
4096,1,5766,5272,77
4096,1,5766,5272,77
4096,1,5809,5300,78
4096,1,5809,5300,78
4096,1,5862,5329,79
4096,1,5862,5329,79
4096,1,5912,5359,79
4096,1,5912,5359,79
4096,1,5966,5390,80
4096,1,5966,5390,80
4096,1,6013,5423,81
4096,1,6013,5423,81
4096,1,6068,5456,81
4096,1,6068,5456,81
4096,1,6113,5491,82
4096,1,6113,5491,82
4096,1,6160,5527,83
4096,1,6160,5527,83
4096,1,6210,5563,83
4096,1,6210,5563,83
4096,1,6254,5600,84
4096,1,6254,5600,84
4096,1,6306,5638,84
4096,1,6306,5638,84
4096,1,6348,5677,85
4096,1,6348,5677,85
4096,1,6396,5716,86
4096,1,6396,5716,86
4096,1,6455,5755,86
4096,1,6455,5755,86
4096,1,6490,5796,87
4096,1,6490,5796,87
4096,1,6537,5836,88
4096,1,6537,5836,88
4096,1,6577,5877,88
4096,1,6577,5877,88
4096,1,6626,5918,89
4096,1,6626,5918,89
4096,1,6663,5959,89
4096,1,6663,5959,89
4096,1,6706,6000,90
4096,1,6706,6000,90
4096,1,6746,6041,91
4096,1,6746,6041,91
4096,1,6790,6082,91
4096,1,6790,6082,91
4096,1,6831,6124,92
4096,1,6831,6124,92
4096,1,6867,6166,92
4096,1,6867,6166,92
4096,1,6907,6208,93
4096,1,6907,6208,93
4096,1,6948,6249,94
4096,1,6948,6249,94
4096,1,6985,6290,94
4096,1,6985,6290,94
4096,1,7033,6331,95
4096,1,7033,6331,95
4096,1,7065,6373,95
4096,1,7065,6373,95
4096,1,7100,6414,96
4096,1,7100,6414,96
4096,1,7136,6455,96
