0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174894,1365065,0
0,174847,1365065,1
0,174847,1365065,1
0,174751,1365062,2
0,174751,1365062,2
0,174608,1365047,3
0,174608,1365047,3
0,174418,1365028,4
0,174418,1365028,4
0,174191,1364995,4
0,174191,1364995,4
0,173920,1364956,5
0,173920,1364956,5
0,173589,1364938,7
0,173589,1364938,7
0,173217,1364935,8
0,173217,1364935,8
0,172806,1364946,9
0,172806,1364946,9
0,172357,1364974,9
0,172357,1364974,9
0,171867,1365029,10
0,171867,1365029,10
0,171329,1365028,11
0,171329,1365028,11
0,170751,1365021,12
0,170751,1365021,12
0,170148,1364994,13
0,170148,1364994,13
0,169520,1364948,13
0,169520,1364948,13
0,168867,1364882,14
0,168867,1364882,14
0,168189,1364795,14
0,168189,1364795,14
0,167487,1364683,15
0,167487,1364683,15
0,166754,1364539,16
0,166754,1364539,16
0,165968,1364446,17
0,165968,1364446,17
0,165143,1364377,18
0,165143,1364377,18
0,164290,1364316,18
0,164290,1364316,18
0,163409,1364266,19
0,163409,1364266,19
0,162498,1364232,19
0,162498,1364232,19
0,161558,1364214,20
0,161558,1364214,20
0,160581,1364217,21
0,160581,1364217,21
0,159554,1364184,22
0,159554,1364184,22
0,158487,1364110,23
0,158487,1364110,23
1,157381,1364018,24
1,157381,1364018,24
1,156239,1363900,25
1,156239,1363900,25
1,155045,1363780,26
1,155045,1363780,26
1,153803,1363707,27
1,153803,1363707,27
1,152516,1363659,28
1,152516,1363659,28
1,151190,1363636,29
1,151190,1363636,29
1,149825,1363636,29
1,149825,1363636,29
1,148417,1363662,30
1,148417,1363662,30
1,146956,1363663,32
1,146956,1363663,32
