2436409,1841917
2436362,1841917
2436268,1841917
2436121,1841917
2435915,1841917
2435651,1841917
2435326,1841917
2434942,1841917
2434499,1841917
2433996,1841917
2433434,1841917
2432816,1841917
2432139,1841917
2431402,1841916
2430607,1841915
2429758,1841914
2428848,1841913
2427881,1841912
2426858,1841911
2425779,1841910
2424640,1841909
2423445,1841907
2422194,1841905
2420889,1841903
2419533,1841901
2418128,1841899
2416679,1841897
2415185,1841895
2413647,1841893
2412065,1841891
2410443,1841889
2408775,1841887
2407064,1841885
2405311,1841883
2403520,1841881
2401684,1841879
2399806,1841877
2397887,1841875
2395928,1841873
2393928,1841871
2391887,1841869
2389805,1841867
2387683,1841865
2385521,1841863
2383321,1841861
2381080,1841859
2378800,1841857
2376481,1841855
2374124,1841853
2371730,1841851
2369299,1841849
2366835,1841811
2364336,1841779
2361806,1841747
2359241,1841715
2356643,1841682
2354013,1841644
2351355,1841601
2348665,1841554
2345952,1841502
2343223,1841446
2340477,1841387
2337716,1841325
2334937,1841258
2332134,1841190
2329298,1841120
2326429,1841048
2323527,1840975
2320593,1840901
2317626,1840826
2314627,1840751
2311596,1840675
2308533,1840598
2305438,1840520
2302311,1840441
2299152,1840361
2295961,1840302
2292740,1840224
2289486,1840151
2286201,1840076
2282885,1839999
2279538,1839921
2276160,1839842
2272751,1839762
2269310,1839681
2265839,1839600
2262336,1839519
2258802,1839438
2255238,1839357
2251643,1839276
2248018,1839195
2244362,1839112
2240675,1839029
2236958,1838945
2233210,1838860
2229433,1838775
2225625,1838690
2221788,1838605
2217921,1838519
2214025,1838433
2210100,1838346
2206146,1838258
2202164,1838171
2198153,1838082
2194114,1837992
2190047,1837902
2185953,1837813
2181832,1837724
2177684,1837634
2173510,1837543
2169309,1837452
2165082,1837361
2160830,1837272
2156553,1837186
2152251,1837105
2147926,1837025
2143576,1836948
2139202,1836875
2134803,1836806
2130381,1836741
2125935,1836679
2121466,1836619
2116974,1836562
2112459,1836506
2107922,1836453
2103369,1836402
2098804,1836351
2094229,1836300
2089642,1836250
2085045,1836201
2080429,1836154
2075791,1836110
2071130,1836067
2066447,1836027
2061741,1835989
2057013,1835951
2052262,1835912
2047489,1835873
2042693,1835834
2037875,1835795
2033034,1835757
2028171,1835720
2023285,1835685
2018378,1835652
2013449,1835619
2008497,1835586
2003524,1835553
1998528,1835520
1993510,1835488
1988471,1835458
1983410,1835430
1978326,1835406
1973221,1835383
1968093,1835362
1962944,1835343
1957773,1835324
1952580,1835305
1947365,1835286
1942129,1835267
1936871,1835248
1931591,1835229
1926290,1835210
1920967,1835191
1915623,1835172
1910257,1835153
1904869,1835134
1899460,1835115
1894029,1835096
1888577,1835079
1883103,1835062
1877608,1835045
1872091,1835028
1866553,1835011
1860994,1834994
1855414,1834977
1849813,1834960
1844190,1834943
1838546,1834927
1832881,1834911
1827195,1834895
1821488,1834879
1815760,1834863
1810011,1834847
1804241,1834831
1798450,1834815
1792638,1834799
1786805,1834784
1780952,1834771
1775078,1834758
1769184,1834745
1763269,1834732
1757334,1834720
1751379,1834708
1745404,1834696
1739409,1834684
1733394,1834672
1727360,1834660
1721306,1834649
1715232,1834638
1709140,1834627
1703027,1834616
1696895,1834605
1690743,1834594
1684572,1834583
1678382,1834572
1672173,1834561
1665945,1834551
1659698,1834541
1653432,1834531
1647148,1834521
1640846,1834511
1634525,1834501
1628187,1834491
1621831,1834481
1615457,1834471
1609065,1834461
1602655,1834451
1596228,1834441
1589783,1834431
1583321,1834421
1576842,1834411
1570346,1834401
1563833,1834391
1557303,1834381
1550757,1834371
1544194,1834362
1537614,1834353
1531018,1834344
1524406,1834335
1517778,1834326
1511133,1834317
1504473,1834308
1497797,1834299
1491105,1834290
1484397,1834281
1477673,1834272
1470934,1834263
1464179,1834254
1457409,1834245
1450624,1834237
1443823,1834229
1437007,1834221
1430176,1834213
1423330,1834205
1416470,1834197
1409594,1834189
1402703,1834181
1395797,1834173
1388877,1834165
1381947,1834157
1375010,1834149
1368066,1834142
1361115,1834135
1354152,1834128
1347175,1834121
1340183,1834114
1333175,1834107
1326152,1834101
1319114,1834095
1312060,1834089
1304991,1834083
1297907,1834077
1290808,1834072
1283693,1834067
1276564,1834062
1269419,1834057
1262259,1834052
1255084,1834047
1247894,1834042
1240689,1834037
1233469,1834032
1226234,1834027
1218984,1834022
1211720,1834017
1204441,1834012
1197147,1834007
1189838,1834002
1182514,1833997
1175175,1833992
1167821,1833987
1160453,1833982
1153070,1833977
1145672,1833972
1138259,1833967
1130832,1833962
1123390,1833957
1115933,1833952
1108462,1833947
1100976,1833942
1093476,1833937
1085961,1833932
1078431,1833927
1070887,1833922
1063328,1833917
1055755,1833912
1048167,1833907
1040565,1833902
1032948,1833897
1025317,1833892
1017671,1833887
1010011,1833882
1002337,1833877
994648,1833872
986945,1833867
979227,1833862
971495,1833857
963749,1833852
955988,1833847
948213,1833842
940424,1833838
932620,1833834
924802,1833830
916970,1833826
909124,1833822
901264,1833818
893390,1833814
885502,1833810
877600,1833806
869684,1833802
861754,1833798
853810,1833794
845852,1833790
837881,1833786
829896,1833782
821897,1833778
813884,1833774
805858,1833770
797818,1833766
789765,1833762
781698,1833758
773618,1833754
765524,1833751
757417,1833748
749297,1833745
741163,1833741
733015,1833737
724854,1833733
716680,1833729
708493,1833725
700292,1833721
692078,1833717
683851,1833713
675611,1833709
667358,1833705
