8.668090000000000000e+05,2.130200000000000000e+04
8.675084881443483755e+05,2.127523554752850032e+04
8.682079762886967510e+05,2.124847109505689878e+04
8.689074644330451265e+05,2.122170664258539909e+04
8.696069525773935020e+05,2.119494219011380119e+04
8.703064407217418775e+05,2.116817773764230151e+04
8.710059288660902530e+05,2.114141328517069996e+04
8.717054053429124178e+05,2.111434579068300081e+04
8.724048806634423090e+05,2.108724826368000140e+04
8.731043559839722002e+05,2.106015073667690012e+04
8.738038313045020914e+05,2.103305320967390071e+04
8.745033066250319825e+05,2.100595568267090130e+04
8.752027819455618737e+05,2.097885815566780002e+04
8.759022470141018275e+05,2.095149762232930152e+04
8.766017092549803201e+05,2.092406454766960087e+04
8.773011714958588127e+05,2.089663147300990022e+04
8.780006337367373053e+05,2.086919839835030143e+04
8.787000959776157979e+05,2.084176532369060078e+04
8.793995582184942905e+05,2.081433224903099836e+04
8.800990203825680073e+05,2.078689721618909971e+04
8.807984825002365978e+05,2.075946100022150131e+04
8.814979446179051884e+05,2.073202478425380104e+04
8.821974067355737789e+05,2.070458856828619901e+04
8.828968688532423694e+05,2.067715235231860061e+04
8.835963309709109599e+05,2.064971613635099857e+04
8.842957928257489111e+05,2.062227322166560043e+04
8.849952543281419203e+05,2.059482132427989927e+04
8.856947158305349294e+05,2.056736942689429998e+04
8.863941773329279386e+05,2.053991752950870068e+04
8.870936388353209477e+05,2.051246563212299952e+04
8.877931003377139568e+05,2.048501373473740023e+04
8.884925617681262083e+05,2.045756000362530176e+04
8.891920229071596405e+05,2.043009884957049871e+04
8.898914840461930726e+05,2.040263769551580117e+04
8.905909451852265047e+05,2.037517654146109999e+04
8.912904063242599368e+05,2.034771538740639880e+04
8.919898674632933689e+05,2.032025423335159940e+04
8.926893286023268010e+05,2.029279307929689821e+04
8.933887894053148339e+05,2.026532336728279915e+04
8.940882501848279499e+05,2.023785305744039943e+04
8.947877109643410658e+05,2.021038274759799970e+04
8.954871717438541818e+05,2.018291243775559997e+04
8.961866325233672978e+05,2.015544212791320024e+04
8.968860933028804138e+05,2.012797181807080051e+04
8.975855535455204081e+05,2.010048784347849869e+04
8.982850134822139516e+05,2.007299608179240022e+04
8.989844734189074952e+05,2.004550432010619988e+04
8.996839333556010388e+05,2.001801255841999955e+04
9.003833932922945824e+05,1.999052079673379922e+04
9.010828532289882423e+05,1.996302903504770075e+04
9.017823130580310244e+05,1.993553453490099855e+04
9.024817726450139889e+05,1.990803387713379925e+04
9.031812322319969535e+05,1.988053321936659995e+04
9.038806918189800344e+05,1.985303256159929879e+04
9.045801514059627661e+05,1.982553190383209949e+04
9.052796109929458471e+05,1.979803124606479832e+04
9.059790705799288116e+05,1.977053058829759902e+04
9.066785356199704111e+05,1.974316899810170071e+04
9.073780009813967627e+05,1.971581560407950019e+04
9.080774663428233471e+05,1.968846221005720145e+04
9.087769317042498151e+05,1.966110881603489906e+04
9.094763970656761667e+05,1.963375542201269855e+04
9.101758624271027511e+05,1.960640202799039980e+04
9.108753274546874454e+05,1.957904009959429823e+04
9.115747922053530347e+05,1.955167109200929917e+04
9.122742569560188567e+05,1.952430208442430012e+04
9.129737217066844460e+05,1.949693307683939929e+04
9.136731864573501516e+05,1.946956406925440024e+04
9.143726512080158573e+05,1.944219506166949941e+04
9.150721172565252054e+05,1.941485939825400055e+04
9.157715931985259522e+05,1.938777791819869890e+04
9.164710691405270481e+05,1.936069643814329902e+04
9.171705450825277949e+05,1.933361495808800100e+04
9.178700210245286580e+05,1.930653347803260112e+04
9.185694969665296376e+05,1.927945199797729947e+04
9.192689729085303843e+05,1.925237051792189959e+04
9.199684484240987804e+05,1.922527802715359940e+04
9.206679237140504410e+05,1.919817971083580051e+04
9.213673990040017525e+05,1.917108139451809984e+04
9.220668742939534131e+05,1.914398307820039918e+04
9.227663495839049574e+05,1.911688476188260029e+04
9.234658248738566181e+05,1.908978644556489962e+04
9.241653007481611567e+05,1.906270323937790090e+04
9.248647797105293721e+05,1.903569988395410110e+04
9.255642586728978204e+05,1.900869652853039952e+04
9.262637376352661522e+05,1.898169317310659972e+04
9.269632165976343676e+05,1.895468981768290178e+04
9.276626955600028159e+05,1.892768646225920020e+04
9.283621745223711478e+05,1.890068310683540039e+04
